CustomerID,Gender,RP,VP,TP,LP,CP,OP,BP,VDP,MCT,MM,MFPM,AME,TotalExpenditure,MFPS
252,Male,Yes,No,Yes,Yes,Yes,No,No,No,Annualcard ,58,InstallmentPayment,60.3,3563.8,Yes
253,Female,No,No,No,No,No,Yes,No,Yes,Monthcard,3,CashPayment,85.8,272.2,Yes
254,Female,Yes,Yes,No,No,Yes,No,Yes,No,Monthcard,17,CashPayment,88.25,1460.65,Yes
255,Male,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Biennialcard,67,InstallmentPayment,81.35,5398.6,No
256,Male,No,No,No,Yes,Yes,No,Yes,Yes,Annualcard ,34,CashPayment,99.85,3343.15,No
257,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,10,InstallmentPayment,20,198.7,No
258,Female,No,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,69,InstallmentPayment,85.35,5897.4,No
259,Male,No,No,Yes,No,Yes,No,No,Yes,Monthcard,20,InstallmentPayment,64.4,1398.6,No
260,Male,No,No,Yes,Yes,Yes,No,Yes,Yes,Annualcard ,40,InstallmentPayment,62.05,2511.55,No
261,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,46,ManualTransfer,19.4,967.85,No
262,Female,Yes,No,Yes,No,No,No,No,No,Monthcard,2,CashPayment,74.4,139.4,Yes
263,Female,Yes,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,70.45,70.45,Yes
264,Female,Yes,No,Yes,No,Yes,No,Yes,Yes,Biennialcard,72,InstallmentPayment,105,7589.8,No
265,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,70,InstallmentPayment,25.15,1790.15,No
266,Male,Yes,No,No,No,No,No,Yes,Yes,Monthcard,36,CashPayment,95.4,3474.2,No
267,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,2,ManualTransfer,19.3,44.4,No
268,Male,No,Yes,No,Yes,No,Yes,No,No,Monthcard,23,Auto-debit,55.3,1284.2,No
269,Male,Yes,No,No,No,No,No,Yes,Yes,Monthcard,59,Auto-debit,93.85,5574.75,Yes
270,Male,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,67,Auto-debit,20.5,1430.95,No
271,Male,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Biennialcard,72,Auto-debit,105.55,7542.25,No
272,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,72,Auto-debit,24.45,1709.1,No
273,Female,No,No,No,Yes,Yes,No,Yes,Yes,Monthcard,37,Auto-debit,101.9,3545.35,Yes
274,Male,No,No,No,No,No,No,No,No,Monthcard,3,CashPayment,74.4,229.55,Yes
275,Male,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,72,InstallmentPayment,19.7,1421.9,No
276,Female,Yes,No,No,Yes,No,No,Yes,Yes,Annualcard ,54,InstallmentPayment,101.5,5373.1,Yes
277,Male,Yes,No,No,Yes,Yes,No,Yes,No,Monthcard,60,CashPayment,95.75,5742.9,Yes
278,Female,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Annualcard ,58,InstallmentPayment,110.65,6526.65,No
279,Female,Yes,No,No,Yes,No,No,No,Yes,Monthcard,31,Auto-debit,83.85,2674.15,No
280,Female,No,No,No,No,No,No,Yes,No,Monthcard,3,CashPayment,60.25,170.5,No
281,Male,No,No,Yes,No,Yes,Yes,No,No,Biennialcard,55,CashPayment,59.2,3175.85,No
282,Female,No,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,44.4,44.4,Yes
283,Male,Yes,No,No,Yes,No,No,Yes,No,Monthcard,49,InstallmentPayment,85.3,4297.95,No
284,Male,No,Yes,No,No,No,No,No,No,Monthcard,8,ManualTransfer,25.5,215.2,Yes
285,Female,No,No,No,No,Yes,No,Yes,Yes,Monthcard,39,CashPayment,99.75,4036,No
286,Male,Yes,No,Yes,Yes,Yes,No,No,No,Biennialcard,66,InstallmentPayment,66.1,4428.45,No
287,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,15,ManualTransfer,20.55,295.95,No
288,Female,Yes,No,No,No,Yes,No,Yes,Yes,Annualcard ,51,CashPayment,98.85,4947.55,No
289,Male,No,No,No,No,No,Yes,No,No,Monthcard,9,ManualTransfer,49.2,447.9,No
290,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.9,20.9,Yes
291,Male,Yes,No,No,No,Yes,No,Yes,No,Monthcard,22,Auto-debit,87,1850.65,No
292,Male,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,25,Auto-debit,19.5,516.3,No
293,Male,No,No,No,No,No,No,No,No,Monthcard,15,CashPayment,49,749.25,No
294,Female,Yes,Yes,No,No,No,No,Yes,Yes,Annualcard ,28,Auto-debit,90.1,2598.95,Yes
295,Male,No,No,No,No,No,No,Yes,Yes,Monthcard,3,ManualTransfer,90.7,237.65,No
296,Female,Yes,No,No,No,Yes,No,Yes,Yes,Monthcard,47,CashPayment,100.5,4707.1,No
297,Female,No,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,67,ManualTransfer,85.25,5714.2,No
298,Female,No,No,No,Yes,No,No,No,No,Monthcard,18,CashPayment,74.7,1294.6,No
299,Female,No,No,No,No,No,No,No,No,Monthcard,44,ManualTransfer,50.15,2139.1,No
300,Female,No,No,No,Yes,Yes,Yes,No,Yes,Annualcard ,53,InstallmentPayment,94.45,5042.75,No
301,Male,Yes,No,No,Yes,Yes,Yes,No,No,Biennialcard,62,InstallmentPayment,60.15,3753.2,No
302,Female,No,No,No,Yes,Yes,No,Yes,Yes,Annualcard ,41,CashPayment,80.55,3263.9,No
303,Female,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Annualcard ,54,Auto-debit,115.6,6431.05,No
304,Male,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,48,ManualTransfer,20.05,1036,No
305,Female,Yes,No,Yes,No,Yes,No,No,Yes,Monthcard,48,Auto-debit,45.3,2145,Yes
306,Male,No,No,No,Yes,No,No,Yes,Yes,Monthcard,24,Auto-debit,99.65,2404.85,No
307,Male,No,No,No,Yes,No,Yes,No,No,Biennialcard,33,Auto-debit,80.6,2651.1,No
308,Female,Yes,Yes,No,No,No,No,No,No,Monthcard,3,CashPayment,69.55,200.2,No
309,Male,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Biennialcard,66,CashPayment,85.25,5538.35,No
310,Female,No,No,No,No,Yes,Yes,No,No,Biennialcard,13,ManualTransfer,35.4,450.4,No
311,Male,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Biennialcard,63,InstallmentPayment,83.5,5435,No
312,Female,Yes,Yes,No,Yes,Yes,Yes,No,No,Monthcard,23,CashPayment,83.8,1900.25,Yes
313,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,3,InstallmentPayment,20.75,67.1,No
314,Male,No,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,52,InstallmentPayment,25.6,1334.5,No
315,Male,No,No,No,No,No,No,No,Yes,Monthcard,10,Auto-debit,56.75,503.25,No
316,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,72,Auto-debit,20.1,1460.85,No
317,Male,No,No,No,No,Yes,Yes,Yes,Yes,Monthcard,29,InstallmentPayment,98.8,2807.1,No
318,Male,Yes,No,No,No,Yes,No,Yes,Yes,Annualcard ,41,CashPayment,73,3001.2,Yes
319,Female,Yes,No,Yes,No,Yes,No,Yes,Yes,Annualcard ,62,CashPayment,104.85,6312.9,No
320,Male,No,No,No,Yes,No,No,No,No,Monthcard,43,CashPayment,77.85,3365.85,Yes
321,Female,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Biennialcard,26,CashPayment,105.45,2715.3,No
322,Female,Yes,No,No,No,Yes,No,Yes,Yes,Monthcard,19,CashPayment,96.8,1743.05,No
323,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,72,InstallmentPayment,24.25,1784.5,No
324,Female,No,No,No,No,Yes,No,Yes,Yes,Annualcard ,45,Auto-debit,102.15,4735.35,No
325,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,41,Auto-debit,25.25,996.45,No
326,Male,No,No,No,No,No,No,Yes,Yes,Annualcard ,32,Auto-debit,64.85,2010.95,No
327,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,65,InstallmentPayment,24.75,1715.1,No
328,Male,Yes,No,Yes,Yes,No,No,Yes,No,Monthcard,55,CashPayment,96.75,5238.9,Yes
329,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,11,ManualTransfer,19.65,225.75,No
330,Female,No,No,No,No,Yes,Yes,Yes,Yes,Biennialcard,49,Auto-debit,74.45,3721.9,No
331,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,25,ManualTransfer,19.15,477.6,No
332,Male,Yes,No,Yes,No,Yes,Yes,Yes,No,Monthcard,61,Auto-debit,99.4,5943.65,No
333,Female,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,69.5,69.5,Yes
334,Female,No,Yes,No,No,No,Yes,No,No,Annualcard ,23,CashPayment,49.45,1119.35,No
335,Male,No,No,No,No,No,No,No,No,Monthcard,21,CashPayment,73.7,1558.7,No
336,Female,No,No,No,No,No,No,No,Yes,Monthcard,1,CashPayment,79.7,79.7,Yes
337,Male,Yes,No,No,No,Yes,No,No,No,Monthcard,5,Auto-debit,79.9,343.95,Yes
338,Male,Yes,No,Yes,No,No,Yes,Yes,Yes,Annualcard ,24,Auto-debit,74.4,1712.9,No
339,Female,No,No,No,No,Yes,No,No,Yes,Monthcard,27,InstallmentPayment,88.3,2467.75,Yes
340,Female,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,70,Auto-debit,19.8,1397.65,No
341,Female,No,No,No,No,Yes,No,No,No,Monthcard,5,InstallmentPayment,75.55,349.65,Yes
342,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,46,ManualTransfer,20.2,917.45,No
343,Female,Yes,Yes,No,No,No,No,No,No,Monthcard,2,CashPayment,71.65,135.75,No
344,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,57,Auto-debit,20.1,1087.7,No
345,Female,No,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,71.1,71.1,Yes
346,Female,Yes,No,No,No,Yes,No,Yes,Yes,Annualcard ,60,InstallmentPayment,100.5,6029,No
347,Male,Yes,Yes,Yes,No,Yes,Yes,No,No,Biennialcard,37,InstallmentPayment,62.8,2278.75,No
348,Male,No,Yes,No,No,No,No,No,No,Monthcard,1,ManualTransfer,70.45,70.45,Yes
349,Female,No,No,Yes,Yes,Yes,No,No,No,Annualcard ,62,CashPayment,92.05,5755.8,No
350,Female,No,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,18,Auto-debit,20.15,390.85,Yes
351,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,24,ManualTransfer,20.3,459.95,No
352,Female,No,No,Yes,No,No,Yes,No,No,Monthcard,5,CashPayment,54.2,308.25,Yes
353,Male,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Annualcard ,28,Auto-debit,100.35,2799,No
354,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,20,ManualTransfer,20.35,442.6,No
355,Female,No,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,70.75,70.75,Yes
356,Male,No,No,No,Yes,Yes,No,Yes,Yes,Annualcard ,35,Auto-debit,102.35,3626.1,Yes
357,Female,No,No,No,Yes,Yes,Yes,Yes,No,Monthcard,52,CashPayment,50.5,2566.3,No
358,Female,Yes,No,No,No,No,No,No,Yes,Monthcard,30,CashPayment,85,2624.25,Yes
359,Male,Yes,No,Yes,Yes,Yes,No,No,No,Biennialcard,72,Auto-debit,42.1,2962,No
360,Male,No,No,No,No,No,No,No,No,Monthcard,15,CashPayment,75.65,1146.65,Yes
361,Male,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,70,CashPayment,114.6,7882.5,No
362,Male,Yes,No,No,No,No,No,No,No,Monthcard,55,CashPayment,74,4052.4,No
363,Male,No,Yes,Yes,Yes,No,Yes,No,No,Biennialcard,66,Auto-debit,65.7,4378.9,No
364,Female,Yes,No,No,Yes,Yes,No,No,No,Monthcard,55,CashPayment,85.45,4874.7,Yes
365,Male,Yes,No,No,Yes,Yes,No,Yes,No,Annualcard ,57,InstallmentPayment,71.1,4140.1,No
366,Female,Yes,No,No ,No ,No ,No ,No ,No ,Monthcard,28,ManualTransfer,20.5,563.05,No
367,Female,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Biennialcard,72,CashPayment,109.55,8165.1,No
368,Male,Yes,No,Yes,Yes,No,No,Yes,Yes,Biennialcard,54,Auto-debit,74.55,4191.45,No
369,Male,Yes,Yes,Yes,No,No,No,No,No,Monthcard,24,CashPayment,79.85,1857.75,No
370,Female,Yes,No,Yes,No,No,No,No,Yes,Monthcard,2,ManualTransfer,62.15,113.1,No
371,Male,No,Yes,No ,No ,No ,No ,No ,No ,Monthcard,12,InstallmentPayment,21.05,235.8,No
372,Male,No,No,No,Yes,No,No,No,No,Annualcard ,51,Auto-debit,79.6,3974.7,No
373,Male,No,No,No,Yes,No,Yes,Yes,Yes,Monthcard,13,ManualTransfer,73.35,931.55,No
374,Male,No,No,No,Yes,Yes,Yes,Yes,No,Biennialcard,58,Auto-debit,70.1,4048.95,No
375,Female,Yes,Yes,No,No,Yes,Yes,No,No,Annualcard ,18,InstallmentPayment,54.4,957.1,No
376,Female,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,29,ManualTransfer,19.55,521.8,No
377,Female,No,No,Yes,Yes,Yes,Yes,No,No,Biennialcard,70,Auto-debit,44.6,3058.15,No
378,Female,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Biennialcard,72,ManualTransfer,74.55,5430.65,No
379,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,71,InstallmentPayment,23.9,1626.4,No
380,Female,Yes,Yes,No,No,Yes,Yes,No,Yes,Monthcard,20,Auto-debit,95.5,1916.2,No
381,Male,No,No,No,No,No,No,Yes,Yes,Monthcard,9,CashPayment,95.5,829.1,Yes
382,Male,No,No,Yes,Yes,Yes,Yes,No,Yes,Annualcard ,69,InstallmentPayment,78.6,5356.45,Yes
383,Male,No,No,Yes,Yes,Yes,Yes,Yes,No,Annualcard ,63,InstallmentPayment,104.5,6590.8,No
384,Female,No,No,Yes,Yes,Yes,No,No,No,Monthcard,7,CashPayment,61.4,438.9,No
385,Female,Yes,Yes,Yes,No,Yes,No,No,Yes,Biennialcard,69,InstallmentPayment,43.95,2960.1,No
386,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,5,Auto-debit,25.9,135,Yes
387,Female,No,No,No,Yes,Yes,No,No,No,Monthcard,9,CashPayment,80.55,653.9,No
388,Female,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Biennialcard,46,ManualTransfer,99.65,4630.2,No
389,Male,Yes,No,No,Yes,Yes,No,Yes,Yes,Annualcard ,60,CashPayment,97.95,5867,No
390,Male,Yes,No,No,Yes,Yes,No,No,Yes,Monthcard,27,CashPayment,95.55,2510.2,Yes
391,Female,Yes,No,Yes,Yes,Yes,No,No,No,Monthcard,16,CashPayment,90.7,1374.9,No
392,Female,Yes,Yes,No,Yes,No,No,No,Yes,Monthcard,22,CashPayment,83.3,1845.9,Yes
393,Female,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Annualcard ,41,Auto-debit,101.6,3930.55,No
394,Female,No,No,No,No,Yes,No,Yes,No,Monthcard,24,InstallmentPayment,88.95,2072.75,No
395,Female,No,No,No,Yes,No,No,No,No,Monthcard,4,CashPayment,72.75,317.75,No
396,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,38,ManualTransfer,20.3,743.05,No
397,Female,No,No,Yes,Yes,Yes,Yes,Yes,No,Monthcard,25,Auto-debit,78.35,1837.9,No
398,Male,Yes,No,No,Yes,Yes,No,No,No,Monthcard,40,CashPayment,80,3168.75,No
399,Female,No,No,Yes,No,No,No,No,No,Monthcard,8,CashPayment,49.85,365.55,Yes
400,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,13,ManualTransfer,19.85,252,No
401,Male,Yes,Yes,Yes,Yes,Yes,No,No,No,Monthcard,64,CashPayment,91.8,5960.5,No
402,Female,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Monthcard,62,CashPayment,100.15,6283.3,Yes
403,Female,Yes,No,No,No,No,No,No,No,Monthcard,20,Auto-debit,69.8,1540.35,No
404,Male,Yes,No,No,No,No,No,Yes,Yes,Monthcard,14,CashPayment,46.35,667.7,Yes
405,Female,No,No,No,Yes,Yes,Yes,Yes,No,Biennialcard,57,ManualTransfer,69.75,3894.4,No
406,Male,No,Yes,Yes,No,No,No,Yes,Yes,Monthcard,12,ManualTransfer,69.85,837.5,No
407,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,59,ManualTransfer,25.45,1534.05,No
408,Female,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Biennialcard,59,InstallmentPayment,75.95,4542.35,No
409,Male,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Annualcard ,45,InstallmentPayment,78.75,3600.65,No
410,Male,No,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,53,Auto-debit,19.75,1052.35,Yes
411,Male,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,50,CashPayment,19.8,1013.2,No
412,Male,Yes,No,No,No,No,No,Yes,Yes,Monthcard,20,ManualTransfer,89,1820.45,Yes
413,Female,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,25.25,25.25,Yes
414,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,70,ManualTransfer,19.2,1401.4,No
415,Male,Yes,No,No,No,No,No,No,No,Monthcard,1,CashPayment,25.05,25.05,Yes
416,Male,No,Yes,No,No,No,No,No,No,Monthcard,49,InstallmentPayment,75.2,3678.3,Yes
417,Female,Yes,No,Yes,No,Yes,Yes,No,Yes,Biennialcard,64,CashPayment,47.85,3147.5,Yes
418,Male,No,Yes,Yes,No,No,No,No,No,Monthcard,28,Auto-debit,74.9,2068.55,Yes
419,Male,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,72,InstallmentPayment,111.9,8071.05,No
420,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,4,ManualTransfer,18.85,84.2,No
421,Female,No,No,No,No,No,No,Yes,No,Monthcard,13,ManualTransfer,81.9,1028.9,No
422,Female,No,No,No,No,No,Yes,No,No,Biennialcard,10,ManualTransfer,29.6,299.05,No
423,Female,Yes,No,No,Yes,No,No,No,No,Monthcard,63,Auto-debit,81.55,5029.05,No
424,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,53,ManualTransfer,18.7,1005.7,No
425,Male,No,No,No,No,No,No,No,No,Monthcard,10,CashPayment,45.55,402.6,Yes
426,Male,Yes,No,No ,No ,No ,No ,No ,No ,Annualcard ,56,InstallmentPayment,19.95,1126.75,No
427,Female,No,No,Yes,No,No,No,Yes,No,Monthcard,21,CashPayment,41.9,840.1,Yes
428,Female,No,No,Yes,No,No,No,No,No,Monthcard,1,Auto-debit,48.45,48.45,No
429,Male,No,No,Yes,No,No,Yes,No,Yes,Annualcard ,65,CashPayment,93.55,6069.25,No
430,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,29,ManualTransfer,20.2,558.8,No
431,Female,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,72,InstallmentPayment,24.15,1776.45,No
432,Male,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Annualcard ,22,Auto-debit,67.5,1544.05,Yes
433,Female,No,No,Yes,No,No,No,Yes,No,Monthcard,23,Auto-debit,90.05,2169.8,Yes
434,Male,Yes,No,No,Yes,No,Yes,Yes,No,Annualcard ,40,InstallmentPayment,70.75,2921.75,No
435,Female,No,No,No,Yes,Yes,No,No,Yes,Monthcard,16,InstallmentPayment,95.6,1555.65,Yes
436,Male,No,No,No,No,No,No,No,No,Monthcard,2,CashPayment,76.5,162.45,Yes
437,Male,Yes,Yes,Yes,No,No,No,No,Yes,Monthcard,13,CashPayment,84.05,1095.3,Yes
438,Female,No,No,Yes,Yes,Yes,No,Yes,No,Monthcard,67,InstallmentPayment,102.95,6886.25,Yes
439,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,72,Auto-debit,21,1493.75,No
440,Male,No,No,Yes,No,No,Yes,No,No,Monthcard,3,ManualTransfer,82.3,214.4,No
441,Female,Yes,No,Yes,No,No,No,No,No,Monthcard,47,CashPayment,80.35,3825.85,Yes
442,Male,No,No,No,No,No,No,No,No,Monthcard,4,CashPayment,70.65,293.85,No
443,Female,No,No,No,Yes,No,No,No,No,Monthcard,18,CashPayment,73.55,1359.45,No
444,Female,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Annualcard ,62,Auto-debit,70.75,4263.45,No
445,Male,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Monthcard,21,CashPayment,104.4,2157.95,Yes
446,Male,No,No,No,No,Yes,No,Yes,Yes,Monthcard,7,Auto-debit,98.05,713,Yes
447,Male,No,No,No,No,Yes,No,No,No,Monthcard,29,Auto-debit,48.95,1323.7,No
448,Female,Yes,No,Yes,No,No,Yes,No,No,Annualcard ,48,Auto-debit,60.6,2985.25,No
449,Male,Yes,No,Yes,No,No,Yes,No,No,Annualcard ,22,InstallmentPayment,56.25,1292.2,No
450,Female,No,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,25.8,25.8,Yes
451,Male,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Annualcard ,53,ManualTransfer,78.75,3942.45,No
452,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,6,InstallmentPayment,19,105.5,No
453,Male,Yes,No,No,Yes,No,No,Yes,Yes,Biennialcard,72,CashPayment,99.4,7285.7,No
454,Male,Yes,No,No,No,Yes,No,Yes,No,Monthcard,34,InstallmentPayment,85.2,2874.45,No
455,Female,Yes,No,No,No,Yes,Yes,No,Yes,Annualcard ,48,ManualTransfer,69.55,3435.6,No
456,Female,Yes,No,Yes,No,No,No,No,No,Monthcard,21,CashPayment,28.5,629.35,No
457,Male,No,No,Yes,No,No,Yes,No,Yes,Annualcard ,71,InstallmentPayment,97.65,6687.85,No
458,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.25,20.25,No
459,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.45,20.45,No
460,Male,Yes,No,No,Yes,Yes,No,No,Yes,Monthcard,32,CashPayment,93.5,2970.8,No
461,Male,No,No,Yes,No,Yes,Yes,No,Yes,Biennialcard,63,Auto-debit,71.9,4479.2,No
462,Female,No,No,No,No,No,No,Yes,No,Monthcard,1,CashPayment,54.65,54.65,No
463,Female,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,InstallmentPayment,116.4,8543.25,No
464,Female,No,No,No,Yes,Yes,No,Yes,Yes,Biennialcard,53,CashPayment,105.55,5682.25,No
465,Male,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Annualcard ,50,CashPayment,75.5,4025.6,No
466,Female,Yes,Yes,No,No,No,No,No,No,Monthcard,1,CashPayment,69.25,69.25,Yes
467,Male,Yes,No,No,No,Yes,No,Yes,Yes,Monthcard,15,CashPayment,101.1,1504.05,Yes
468,Female,Yes,No,No,No,No,Yes,Yes,No,Monthcard,21,CashPayment,86.05,1818.9,No
469,Male,Yes,No,Yes,No,No,No,Yes,Yes,Monthcard,1,CashPayment,95,95,Yes
470,Female,No,No,No,No,No,No,No,No,Monthcard,2,CashPayment,70.75,154.85,Yes
471,Male,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Annualcard ,65,InstallmentPayment,72.45,4653.85,Yes
472,Female,Yes,Yes,No,Yes,Yes,Yes,No,No,Monthcard,52,Auto-debit,85.8,4433.3,No
473,Male,No,No,No,No,Yes,No,Yes,No,Monthcard,13,CashPayment,83.2,1060.6,Yes
474,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,4,ManualTransfer,19.65,67.55,No
475,Female,Yes,No,No,No,Yes,No,Yes,Yes,Annualcard ,53,Auto-debit,94.85,5000.2,Yes
476,Female,No,No,Yes,Yes,Yes,No,Yes,Yes,Annualcard ,46,CashPayment,110,4874.8,Yes
477,Female,No,No,No,No,Yes,Yes,Yes,Yes,Annualcard ,40,InstallmentPayment,105.95,4335.2,No
478,Male,No,Yes,No,Yes,No,Yes,No,No,Monthcard,23,CashPayment,54.15,1312.45,No
479,Male,No,No,No,No,No,No,No,Yes,Monthcard,4,CashPayment,85.65,338.9,Yes
480,Female,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Monthcard,57,Auto-debit,58.75,3437.45,No
481,Female,Yes,Yes,No,No,No,No,Yes,Yes,Monthcard,49,Auto-debit,95.4,4613.95,No
482,Male,No,No,Yes,No,Yes,Yes,No,Yes,Monthcard,9,Auto-debit,68.25,576.95,No
483,Male,No,Yes,No,Yes,No,No,Yes,Yes,Monthcard,4,CashPayment,101.7,364.55,Yes
484,Female,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,61,InstallmentPayment,20.25,1278.8,No
485,Female,No,No,No,Yes,Yes,Yes,Yes,No,Biennialcard,70,Auto-debit,75.5,5212.65,No
486,Female,No,No,No,No,No,Yes,Yes,No,Monthcard,34,ManualTransfer,65,2157.5,No
487,Male,Yes,No,Yes,No,No,No,No,Yes,Monthcard,13,CashPayment,65.85,902.25,No
488,Female,No,No,No,No,No,No,No,No,Monthcard,9,CashPayment,74.55,622.9,Yes
489,Male,No,No,Yes,No,No,Yes,No,Yes,Biennialcard,57,CashPayment,93.75,5625.55,No
490,Female,No,No,Yes,No,Yes,Yes,No,No,Monthcard,12,ManualTransfer,61.65,713.75,Yes
491,Female,No,No,No,No,Yes,Yes,Yes,Yes,Monthcard,7,CashPayment,100.4,715,No
492,Female,No,No,No,No,No,No,No,No,Monthcard,4,CashPayment,74.9,321.75,Yes
493,Female,No,No,No,No,No,No,No,Yes,Annualcard ,45,CashPayment,34.2,1596.6,No
494,Male,No,No,No,Yes,Yes,Yes,Yes,Yes,Annualcard ,44,Auto-debit,85.25,3704.15,No
495,Female,Yes,No,No,No,No,No,No,No,Monthcard,1,CashPayment,74.45,74.45,Yes
496,Female,No,No,Yes,No,Yes,Yes,Yes,Yes,Annualcard ,36,InstallmentPayment,89.65,3348.1,No
497,Female,No,No,No,No,Yes,No,Yes,Yes,Annualcard ,55,CashPayment,100,5509.3,Yes
498,Male,No,No,No,Yes,Yes,Yes,Yes,No,Biennialcard,69,InstallmentPayment,97.65,6743.55,No
499,Male,Yes,No,No,Yes,Yes,No,No,No,Monthcard,9,CashPayment,79.9,741.7,Yes
500,Male,No,No,Yes,Yes,No,No,No,Yes,Monthcard,30,InstallmentPayment,94.3,2679.7,No
501,Male,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,71,InstallmentPayment,90.3,6287.3,No
502,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,52,CashPayment,20.4,1090.65,No
503,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,52,Auto-debit,25.05,1270.25,No
504,Male,No,No,Yes,No,No,No,No,No,Monthcard,24,Auto-debit,55.65,1400.55,Yes
505,Male,No,Yes,No,No,No,Yes,Yes,Yes,Monthcard,3,ManualTransfer,70.7,225.65,No
